SUBJECT_ID;Q;Q_EFFICIENT;DELTA_Q;Q_OPTIMAL;DELTA_Q_OPTIMAL;FFS;CAP;MEDICAL_STUDENT;PHYSICIAN;SUBJECT_AGE;FEMALE_SUBJECT;PATIENT_SEVERITY;FEMALE_PATIENT;LIABILITY;LIAB_MEDICALSTUDENT;PHYSICIANS_FAMILY
33;5;5;0;5;0;0;1;0;0;26;0;2;0;1;0;0
33;5;5;0;7;-2;0;1;0;0;26;0;3;1;0;0;0
33;7;5;2;7;0;1;0;0;0;26;0;3;1;0;0;0
33;3;3;0;3;0;1;0;0;0;26;0;1;0;0;0;0
33;2;3;-1;3;-1;0;1;0;0;26;0;1;1;1;0;0
33;6;5;1;5;1;0;1;0;0;26;0;2;0;0;0;0
33;9;5;4;5;4;1;0;0;0;26;0;2;1;1;0;0
33;8;3;5;3;5;1;0;0;0;26;0;1;0;1;0;0
33;4;5;-1;5;-1;1;0;0;0;26;0;2;0;0;0;0
33;7;5;2;7;0;0;1;0;0;26;0;3;0;0;0;0
33;7;5;2;7;0;0;1;0;0;26;0;3;1;1;0;0
33;2;3;-1;3;-1;0;1;0;0;26;0;1;0;1;0;0
33;4;5;-1;5;-1;0;1;0;0;26;0;2;1;0;0;0
33;7;5;2;7;0;1;0;0;0;26;0;3;0;1;0;0
33;7;5;2;7;0;1;0;0;0;26;0;3;0;0;0;0
33;4;3;1;3;1;0;1;0;0;26;0;1;0;0;0;0
33;3;5;-2;5;-2;1;0;0;0;26;0;2;1;0;0;0
33;6;5;1;5;1;0;1;0;0;26;0;2;1;1;0;0
33;4;5;-1;7;-3;1;0;0;0;26;0;3;1;1;0;0
34;3;3;0;3;0;0;1;0;0;27;0;1;1;0;0;1
34;5;3;2;3;2;1;0;0;0;27;0;1;1;0;0;1
34;6;5;1;5;1;1;0;0;0;27;0;2;0;1;0;1
34;5;5;0;7;-2;0;1;0;0;27;0;3;0;1;0;1
34;6;3;3;3;3;1;0;0;0;27;0;1;1;1;0;1
34;4;5;-1;5;-1;0;1;0;0;27;0;2;0;1;0;1
34;6;5;1;7;-1;0;1;0;0;27;0;3;1;0;0;1
34;4;5;-1;7;-3;1;0;0;0;27;0;3;1;0;0;1
34;4;3;1;3;1;1;0;0;0;27;0;1;0;0;0;1
34;3;3;0;3;0;0;1;0;0;27;0;1;1;1;0;1
34;5;5;0;5;0;0;1;0;0;27;0;2;0;0;0;1
34;6;5;1;5;1;1;0;0;0;27;0;2;1;1;0;1
34;6;3;3;3;3;1;0;0;0;27;0;1;0;1;0;1
34;5;5;0;5;0;1;0;0;0;27;0;2;0;0;0;1
34;5;5;0;7;-2;0;1;0;0;27;0;3;0;0;0;1
34;6;5;1;7;-1;0;1;0;0;27;0;3;1;1;0;1
34;3;3;0;3;0;0;1;0;0;27;0;1;0;1;0;1
34;5;5;0;5;0;0;1;0;0;27;0;2;1;0;0;1
34;6;5;1;7;-1;1;0;0;0;27;0;3;0;0;0;1
34;7;5;2;7;0;1;0;0;0;27;0;3;0;1;0;1
34;3;3;0;3;0;0;1;0;0;27;0;1;0;0;0;1
34;5;5;0;5;0;0;1;0;0;27;0;2;1;1;0;1
34;5;5;0;5;0;1;0;0;0;27;0;2;1;0;0;1
34;7;5;2;7;0;1;0;0;0;27;0;3;1;1;0;1
35;1;3;-2;3;-2;1;0;1;0;33;0;1;1;0;0;1
35;1;3;-2;3;-2;0;1;1;0;33;0;1;1;0;0;1
35;3;5;-2;5;-2;1;0;1;0;33;0;2;0;1;1;1
35;8;5;3;7;1;0;1;1;0;33;0;3;0;1;1;1
35;5;3;2;3;2;1;0;1;0;33;0;1;1;1;1;1
35;6;5;1;5;1;0;1;1;0;33;0;2;0;1;1;1
35;5;5;0;7;-2;1;0;1;0;33;0;3;1;0;0;1
35;5;5;0;7;-2;0;1;1;0;33;0;3;1;0;0;1
35;2;3;-1;3;-1;1;0;1;0;33;0;1;0;0;0;1
35;5;3;2;3;2;0;1;1;0;33;0;1;1;1;1;1
35;6;5;1;5;1;1;0;1;0;33;0;2;1;1;1;1
35;3;5;-2;5;-2;0;1;1;0;33;0;2;0;0;0;1
35;5;3;2;3;2;1;0;1;0;33;0;1;0;1;1;1
35;3;5;-2;5;-2;1;0;1;0;33;0;2;0;0;0;1
35;6;5;1;7;-1;0;1;1;0;33;0;3;1;1;1;1
35;5;5;0;7;-2;0;1;1;0;33;0;3;0;0;0;1
35;5;3;2;3;2;0;1;1;0;33;0;1;0;1;1;1
35;2;5;-3;5;-3;0;1;1;0;33;0;2;1;0;0;1
35;6;5;1;7;-1;1;0;1;0;33;0;3;0;0;0;1
35;7;5;2;7;0;1;0;1;0;33;0;3;0;1;1;1
35;2;3;-1;3;-1;0;1;1;0;33;0;1;0;0;0;1
35;3;5;-2;5;-2;1;0;1;0;33;0;2;1;0;0;1
35;6;5;1;5;1;0;1;1;0;33;0;2;1;1;1;1
35;8;5;3;7;1;1;0;1;0;33;0;3;1;1;1;1
36;3;3;0;3;0;0;1;0;0;34;0;1;1;0;0;0
36;1;3;-2;3;-2;1;0;0;0;34;0;1;1;0;0;0
36;9;5;4;5;4;1;0;0;0;34;0;2;0;1;0;0
36;7;5;2;7;0;0;1;0;0;34;0;3;0;1;0;0
36;8;3;5;3;5;1;0;0;0;34;0;1;1;1;0;0
36;7;5;2;5;2;0;1;0;0;34;0;2;0;1;0;0
36;7;5;2;7;0;1;0;0;0;34;0;3;1;0;0;0
36;6;5;1;7;-1;0;1;0;0;34;0;3;1;0;0;0
36;1;3;-2;3;-2;1;0;0;0;34;0;1;0;0;0;0
36;7;3;4;3;4;0;1;0;0;34;0;1;1;1;0;0
36;5;5;0;5;0;0;1;0;0;34;0;2;0;0;0;0
36;9;5;4;5;4;1;0;0;0;34;0;2;1;1;0;0
36;9;3;6;3;6;1;0;0;0;34;0;1;0;1;0;0
36;3;5;-2;5;-2;1;0;0;0;34;0;2;0;0;0;0
36;6;5;1;7;-1;0;1;0;0;34;0;3;0;0;0;0
36;7;5;2;7;0;0;1;0;0;34;0;3;1;1;0;0
36;6;3;3;3;3;0;1;0;0;34;0;1;0;1;0;0
36;5;5;0;5;0;0;1;0;0;34;0;2;1;0;0;0
36;7;5;2;7;0;1;0;0;0;34;0;3;0;0;0;0
36;9;5;4;7;2;1;0;0;0;34;0;3;0;1;0;0
36;3;3;0;3;0;0;1;0;0;34;0;1;0;0;0;0
36;7;5;2;5;2;0;1;0;0;34;0;2;1;1;0;0
36;3;5;-2;5;-2;1;0;0;0;34;0;2;1;0;0;0
36;9;5;4;7;2;1;0;0;0;34;0;3;1;1;0;0
37;2;3;-1;3;-1;1;0;0;1;25;0;1;1;0;0;1
37;3;3;0;3;0;0;1;0;1;25;0;1;1;0;0;1
37;5;5;0;5;0;1;0;0;1;25;0;2;0;1;0;1
37;8;5;3;7;1;0;1;0;1;25;0;3;0;1;0;1
37;4;3;1;3;1;1;0;0;1;25;0;1;1;1;0;1
37;6;5;1;5;1;0;1;0;1;25;0;2;0;1;0;1
37;7;5;2;7;0;0;1;0;1;25;0;3;1;0;0;1
37;10;5;5;7;3;1;0;0;1;25;0;3;1;0;0;1
37;4;3;1;3;1;0;1;0;1;25;0;1;1;1;0;1
37;2;3;-1;3;-1;1;0;0;1;25;0;1;0;0;0;1
37;5;5;0;5;0;0;1;0;1;25;0;2;0;0;0;1
37;5;5;0;5;0;1;0;0;1;25;0;2;1;1;0;1
37;3;3;0;3;0;1;0;0;1;25;0;1;0;1;0;1
37;5;5;0;5;0;1;0;0;1;25;0;2;0;0;0;1
37;8;5;3;7;1;0;1;0;1;25;0;3;1;1;0;1
37;7;5;2;7;0;0;1;0;1;25;0;3;0;0;0;1
37;5;3;2;3;2;0;1;0;1;25;0;1;0;1;0;1
37;5;5;0;5;0;0;1;0;1;25;0;2;1;0;0;1
37;8;5;3;7;1;1;0;0;1;25;0;3;0;0;0;1
37;8;5;3;7;1;1;0;0;1;25;0;3;0;1;0;1
37;2;3;-1;3;-1;0;1;0;1;25;0;1;0;0;0;1
37;4;5;-1;5;-1;1;0;0;1;25;0;2;1;0;0;1
37;5;5;0;5;0;0;1;0;1;25;0;2;1;1;0;1
37;8;5;3;7;1;1;0;0;1;25;0;3;1;1;0;1
38;2;3;-1;3;-1;1;0;0;0;26;1;1;1;0;0;1
38;2;3;-1;3;-1;0;1;0;0;26;1;1;1;0;0;1
38;6;5;1;5;1;1;0;0;0;26;1;2;0;1;0;1
38;7;5;2;7;0;0;1;0;0;26;1;3;0;1;0;1
38;3;3;0;3;0;1;0;0;0;26;1;1;1;1;0;1
38;6;5;1;5;1;0;1;0;0;26;1;2;0;1;0;1
38;4;5;-1;7;-3;0;1;0;0;26;1;3;1;0;0;1
38;7;5;2;7;0;1;0;0;0;26;1;3;1;0;0;1
38;4;3;1;3;1;0;1;0;0;26;1;1;1;1;0;1
38;4;3;1;3;1;1;0;0;0;26;1;1;0;0;0;1
38;8;5;3;5;3;1;0;0;0;26;1;2;1;1;0;1
38;4;5;-1;5;-1;0;1;0;0;26;1;2;0;0;0;1
38;4;3;1;3;1;1;0;0;0;26;1;1;0;1;0;1
38;6;5;1;5;1;1;0;0;0;26;1;2;0;0;0;1
38;7;5;2;7;0;0;1;0;0;26;1;3;1;1;0;1
38;5;5;0;7;-2;0;1;0;0;26;1;3;0;0;0;1
38;3;3;0;3;0;0;1;0;0;26;1;1;0;1;0;1
38;4;5;-1;5;-1;0;1;0;0;26;1;2;1;0;0;1
38;8;5;3;7;1;1;0;0;0;26;1;3;0;0;0;1
38;9;5;4;7;2;1;0;0;0;26;1;3;0;1;0;1
38;3;3;0;3;0;0;1;0;0;26;1;1;0;0;0;1
38;4;5;-1;5;-1;1;0;0;0;26;1;2;1;0;0;1
38;5;5;0;5;0;0;1;0;0;26;1;2;1;1;0;1
38;8;5;3;7;1;1;0;0;0;26;1;3;1;1;0;1
39;1;3;-2;3;-2;1;0;0;0;27;0;1;1;0;0;0
39;1;3;-2;3;-2;0;1;0;0;27;0;1;1;0;0;0
39;10;5;5;5;5;1;0;0;0;27;0;2;0;1;0;0
39;8;5;3;7;1;0;1;0;0;27;0;3;0;1;0;0
39;10;3;7;3;7;1;0;0;0;27;0;1;1;1;0;0
39;9;5;4;5;4;0;1;0;0;27;0;2;0;1;0;0
39;6;5;1;7;-1;0;1;0;0;27;0;3;1;0;0;0
39;8;5;3;7;1;1;0;0;0;27;0;3;1;0;0;0
39;7;3;4;3;4;1;0;0;0;27;0;1;0;0;0;0
39;6;3;3;3;3;0;1;0;0;27;0;1;1;1;0;0
39;4;5;-1;5;-1;0;1;0;0;27;0;2;0;0;0;0
39;9;5;4;5;4;1;0;0;0;27;0;2;1;1;0;0
39;4;3;1;3;1;1;0;0;0;27;0;1;0;1;0;0
39;9;5;4;5;4;1;0;0;0;27;0;2;0;0;0;0
39;5;5;0;7;-2;0;1;0;0;27;0;3;0;0;0;0
39;5;5;0;7;-2;0;1;0;0;27;0;3;1;1;0;0
39;4;3;1;3;1;0;1;0;0;27;0;1;0;1;0;0
39;3;5;-2;5;-2;0;1;0;0;27;0;2;1;0;0;0
39;6;5;1;7;-1;1;0;0;0;27;0;3;0;1;0;0
39;8;5;3;7;1;1;0;0;0;27;0;3;0;0;0;0
39;0;3;-3;3;-3;0;1;0;0;27;0;1;0;0;0;0
39;6;5;1;5;1;1;0;0;0;27;0;2;1;0;0;0
39;7;5;2;5;2;0;1;0;0;27;0;2;1;1;0;0
39;5;5;0;7;-2;1;0;0;0;27;0;3;1;1;0;0
40;3;3;0;3;0;0;1;0;0;21;0;1;1;0;0;0
40;0;3;-3;3;-3;1;0;0;0;21;0;1;1;0;0;0
40;6;5;1;5;1;1;0;0;0;21;0;2;0;1;0;0
40;7;5;2;7;0;0;1;0;0;21;0;3;0;1;0;0
40;4;3;1;3;1;1;0;0;0;21;0;1;1;1;0;0
40;8;5;3;5;3;0;1;0;0;21;0;2;0;1;0;0
40;6;5;1;7;-1;0;1;0;0;21;0;3;1;0;0;0
40;7;5;2;7;0;1;0;0;0;21;0;3;1;0;0;0
40;5;3;2;3;2;1;0;0;0;21;0;1;0;0;0;0
40;3;3;0;3;0;0;1;0;0;21;0;1;1;1;0;0
40;5;5;0;5;0;1;0;0;0;21;0;2;1;1;0;0
40;5;5;0;5;0;0;1;0;0;21;0;2;0;0;0;0
40;5;3;2;3;2;1;0;0;0;21;0;1;0;1;0;0
40;5;5;0;5;0;1;0;0;0;21;0;2;0;0;0;0
40;6;5;1;7;-1;0;1;0;0;21;0;3;1;1;0;0
40;7;5;2;7;0;0;1;0;0;21;0;3;0;0;0;0
40;2;3;-1;3;-1;0;1;0;0;21;0;1;0;1;0;0
40;4;5;-1;5;-1;0;1;0;0;21;0;2;1;0;0;0
40;8;5;3;7;1;1;0;0;0;21;0;3;0;0;0;0
40;8;5;3;7;1;1;0;0;0;21;0;3;0;1;0;0
40;2;3;-1;3;-1;0;1;0;0;21;0;1;0;0;0;0
40;4;5;-1;5;-1;0;1;0;0;21;0;2;1;1;0;0
40;6;5;1;5;1;1;0;0;0;21;0;2;1;0;0;0
40;10;5;5;7;3;1;0;0;0;21;0;3;1;1;0;0
41;6;3;3;3;3;0;1;0;0;21;0;1;1;0;0;0
41;2;3;-1;3;-1;1;0;0;0;21;0;1;1;0;0;0
41;7;5;2;5;2;1;0;0;0;21;0;2;0;1;0;0
41;10;5;5;7;3;0;1;0;0;21;0;3;0;1;0;0
41;6;3;3;3;3;1;0;0;0;21;0;1;1;1;0;0
41;2;5;-3;5;-3;0;1;0;0;21;0;2;0;1;0;0
41;9;5;4;7;2;1;0;0;0;21;0;3;1;0;0;0
41;6;5;1;7;-1;0;1;0;0;21;0;3;1;0;0;0
41;1;3;-2;3;-2;0;1;0;0;21;0;1;1;1;0;0
41;2;3;-1;3;-1;1;0;0;0;21;0;1;0;0;0;0
41;8;5;3;5;3;1;0;0;0;21;0;2;1;1;0;0
41;5;5;0;5;0;0;1;0;0;21;0;2;0;0;0;0
41;10;3;7;3;7;1;0;0;0;21;0;1;0;1;0;0
41;5;5;0;5;0;1;0;0;0;21;0;2;0;0;0;0
41;6;5;1;7;-1;0;1;0;0;21;0;3;0;0;0;0
41;4;5;-1;7;-3;0;1;0;0;21;0;3;1;1;0;0
41;1;3;-2;3;-2;0;1;0;0;21;0;1;0;1;0;0
41;8;5;3;5;3;0;1;0;0;21;0;2;1;0;0;0
41;9;5;4;7;2;1;0;0;0;21;0;3;0;0;0;0
41;10;5;5;7;3;1;0;0;0;21;0;3;0;1;0;0
41;1;3;-2;3;-2;0;1;0;0;21;0;1;0;0;0;0
41;5;5;0;5;0;1;0;0;0;21;0;2;1;0;0;0
41;3;5;-2;5;-2;0;1;0;0;21;0;2;1;1;0;0
41;9;5;4;7;2;1;0;0;0;21;0;3;1;1;0;0
42;4;3;1;3;1;1;0;0;0;21;0;1;1;0;0;0
42;2;3;-1;3;-1;0;1;0;0;21;0;1;1;0;0;0
42;4;5;-1;5;-1;1;0;0;0;21;0;2;0;1;0;0
42;7;5;2;7;0;0;1;0;0;21;0;3;0;1;0;0
42;2;3;-1;3;-1;1;0;0;0;21;0;1;1;1;0;0
42;5;5;0;5;0;0;1;0;0;21;0;2;0;1;0;0
42;9;5;4;7;2;1;0;0;0;21;0;3;1;0;0;0
42;4;5;-1;7;-3;0;1;0;0;21;0;3;1;0;0;0
42;1;3;-2;3;-2;0;1;0;0;21;0;1;1;1;0;0
42;6;3;3;3;3;1;0;0;0;21;0;1;0;0;0;0
42;4;5;-1;5;-1;0;1;0;0;21;0;2;0;0;0;0
42;3;5;-2;5;-2;1;0;0;0;21;0;2;1;1;0;0
42;3;3;0;3;0;1;0;0;0;21;0;1;0;1;0;0
42;6;5;1;5;1;1;0;0;0;21;0;2;0;0;0;0
42;6;5;1;7;-1;0;1;0;0;21;0;3;0;0;0;0
42;7;5;2;7;0;0;1;0;0;21;0;3;1;1;0;0
42;2;3;-1;3;-1;0;1;0;0;21;0;1;0;1;0;0
42;1;5;-4;5;-4;0;1;0;0;21;0;2;1;0;0;0
42;9;5;4;7;2;1;0;0;0;21;0;3;0;0;0;0
42;7;5;2;7;0;1;0;0;0;21;0;3;0;1;0;0
42;1;3;-2;3;-2;0;1;0;0;21;0;1;0;0;0;0
42;8;5;3;5;3;1;0;0;0;21;0;2;1;0;0;0
42;4;5;-1;5;-1;0;1;0;0;21;0;2;1;1;0;0
42;7;5;2;7;0;1;0;0;0;21;0;3;1;1;0;0
43;2;3;-1;3;-1;0;1;0;0;22;0;1;1;0;0;0
43;3;3;0;3;0;1;0;0;0;22;0;1;1;0;0;0
43;5;5;0;5;0;1;0;0;0;22;0;2;0;1;0;0
43;7;5;2;7;0;0;1;0;0;22;0;3;0;1;0;0
43;5;3;2;3;2;1;0;0;0;22;0;1;1;1;0;0
43;5;5;0;5;0;0;1;0;0;22;0;2;0;1;0;0
43;5;5;0;7;-2;0;1;0;0;22;0;3;1;0;0;0
43;8;5;3;7;1;1;0;0;0;22;0;3;1;0;0;0
43;5;3;2;3;2;1;0;0;0;22;0;1;0;0;0;0
43;4;3;1;3;1;0;1;0;0;22;0;1;1;1;0;0
43;6;5;1;5;1;1;0;0;0;22;0;2;1;1;0;0
43;4;5;-1;5;-1;0;1;0;0;22;0;2;0;0;0;0
43;5;3;2;3;2;1;0;0;0;22;0;1;0;1;0;0
43;5;5;0;5;0;1;0;0;0;22;0;2;0;0;0;0
43;6;5;1;7;-1;0;1;0;0;22;0;3;1;1;0;0
43;6;5;1;7;-1;0;1;0;0;22;0;3;0;0;0;0
43;4;3;1;3;1;0;1;0;0;22;0;1;0;1;0;0
43;4;5;-1;5;-1;0;1;0;0;22;0;2;1;0;0;0
43;8;5;3;7;1;1;0;0;0;22;0;3;0;0;0;0
43;8;5;3;7;1;1;0;0;0;22;0;3;0;1;0;0
43;3;3;0;3;0;0;1;0;0;22;0;1;0;0;0;0
43;5;5;0;5;0;0;1;0;0;22;0;2;1;1;0;0
43;5;5;0;5;0;1;0;0;0;22;0;2;1;0;0;0
43;9;5;4;7;2;1;0;0;0;22;0;3;1;1;0;0
44;3;3;0;3;0;1;0;0;0;20;0;1;1;0;0;0
44;2;3;-1;3;-1;0;1;0;0;20;0;1;1;0;0;0
44;8;5;3;5;3;1;0;0;0;20;0;2;0;1;0;0
44;8;5;3;7;1;0;1;0;0;20;0;3;0;1;0;0
44;6;3;3;3;3;1;0;0;0;20;0;1;1;1;0;0
44;7;5;2;5;2;0;1;0;0;20;0;2;0;1;0;0
44;4;5;-1;7;-3;0;1;0;0;20;0;3;1;0;0;0
44;8;5;3;7;1;1;0;0;0;20;0;3;1;0;0;0
44;4;3;1;3;1;1;0;0;0;20;0;1;0;0;0;0
44;5;3;2;3;2;0;1;0;0;20;0;1;1;1;0;0
44;7;5;2;5;2;1;0;0;0;20;0;2;1;1;0;0
44;3;5;-2;5;-2;0;1;0;0;20;0;2;0;0;0;0
44;7;3;4;3;4;1;0;0;0;20;0;1;0;1;0;0
44;6;5;1;5;1;1;0;0;0;20;0;2;0;0;0;0
44;7;5;2;7;0;0;1;0;0;20;0;3;1;1;0;0
44;5;5;0;7;-2;0;1;0;0;20;0;3;0;0;0;0
44;5;3;2;3;2;0;1;0;0;20;0;1;0;1;0;0
44;4;5;-1;5;-1;0;1;0;0;20;0;2;1;0;0;0
44;7;5;2;7;0;1;0;0;0;20;0;3;0;0;0;0
44;8;5;3;7;1;1;0;0;0;20;0;3;0;1;0;0
44;3;3;0;3;0;0;1;0;0;20;0;1;0;0;0;0
44;6;5;1;5;1;0;1;0;0;20;0;2;1;1;0;0
44;5;5;0;5;0;1;0;0;0;20;0;2;1;0;0;0
44;7;5;2;7;0;1;0;0;0;20;0;3;1;1;0;0
45;1;3;-2;3;-2;0;1;0;0;20;0;1;1;0;0;0
45;5;3;2;3;2;1;0;0;0;20;0;1;1;0;0;0
45;9;5;4;5;4;1;0;0;0;20;0;2;0;1;0;0
45;8;5;3;7;1;0;1;0;0;20;0;3;0;1;0;0
45;7;3;4;3;4;1;0;0;0;20;0;1;1;1;0;0
45;8;5;3;5;3;0;1;0;0;20;0;2;0;1;0;0
45;5;5;0;7;-2;0;1;0;0;20;0;3;1;0;0;0
45;9;5;4;7;2;1;0;0;0;20;0;3;1;0;0;0
45;3;3;0;3;0;1;0;0;0;20;0;1;0;0;0;0
45;6;3;3;3;3;0;1;0;0;20;0;1;1;1;0;0
45;8;5;3;5;3;1;0;0;0;20;0;2;1;1;0;0
45;3;5;-2;5;-2;0;1;0;0;20;0;2;0;0;0;0
45;8;3;5;3;5;1;0;0;0;20;0;1;0;1;0;0
45;4;5;-1;5;-1;1;0;0;0;20;0;2;0;0;0;0
45;4;5;-1;7;-3;0;1;0;0;20;0;3;0;0;0;0
45;8;5;3;7;1;0;1;0;0;20;0;3;1;1;0;0
45;8;3;5;3;5;0;1;0;0;20;0;1;0;1;0;0
45;2;5;-3;5;-3;0;1;0;0;20;0;2;1;0;0;0
45;5;5;0;7;-2;1;0;0;0;20;0;3;0;0;0;0
45;9;5;4;7;2;1;0;0;0;20;0;3;0;1;0;0
45;1;3;-2;3;-2;0;1;0;0;20;0;1;0;0;0;0
45;5;5;0;5;0;0;1;0;0;20;0;2;1;1;0;0
45;4;5;-1;5;-1;1;0;0;0;20;0;2;1;0;0;0
45;8;5;3;7;1;1;0;0;0;20;0;3;1;1;0;0
46;2;3;-1;3;-1;0;1;0;0;24;0;1;1;0;0;1
46;3;3;0;3;0;1;0;0;0;24;0;1;1;0;0;1
46;7;5;2;5;2;1;0;0;0;24;0;2;0;1;0;1
46;7;5;2;7;0;0;1;0;0;24;0;3;0;1;0;1
46;5;3;2;3;2;1;0;0;0;24;0;1;1;1;0;1
46;7;5;2;5;2;0;1;0;0;24;0;2;0;1;0;1
46;6;5;1;7;-1;1;0;0;0;24;0;3;1;0;0;1
46;6;5;1;7;-1;0;1;0;0;24;0;3;1;0;0;1
46;5;3;2;3;2;0;1;0;0;24;0;1;1;1;0;1
46;3;3;0;3;0;1;0;0;0;24;0;1;0;0;0;1
46;4;5;-1;5;-1;0;1;0;0;24;0;2;0;0;0;1
46;7;5;2;5;2;1;0;0;0;24;0;2;1;1;0;1
46;5;3;2;3;2;1;0;0;0;24;0;1;0;1;0;1
46;5;5;0;5;0;1;0;0;0;24;0;2;0;0;0;1
46;7;5;2;7;0;0;1;0;0;24;0;3;1;1;0;1
46;7;5;2;7;0;0;1;0;0;24;0;3;0;0;0;1
46;4;3;1;3;1;0;1;0;0;24;0;1;0;1;0;1
46;4;5;-1;5;-1;0;1;0;0;24;0;2;1;0;0;1
46;7;5;2;7;0;1;0;0;0;24;0;3;0;0;0;1
46;7;5;2;7;0;1;0;0;0;24;0;3;0;1;0;1
46;2;3;-1;3;-1;0;1;0;0;24;0;1;0;0;0;1
46;6;5;1;5;1;0;1;0;0;24;0;2;1;1;0;1
46;5;5;0;5;0;1;0;0;0;24;0;2;1;0;0;1
46;8;5;3;7;1;1;0;0;0;24;0;3;1;1;0;1
47;3;3;0;3;0;1;0;0;0;22;1;1;1;0;0;0
47;3;3;0;3;0;0;1;0;0;22;1;1;1;0;0;0
47;6;5;1;5;1;1;0;0;0;22;1;2;0;1;0;0
47;7;5;2;7;0;0;1;0;0;22;1;3;0;1;0;0
47;9;3;6;3;6;1;0;0;0;22;1;1;1;1;0;0
47;6;5;1;5;1;0;1;0;0;22;1;2;0;1;0;0
47;6;5;1;7;-1;0;1;0;0;22;1;3;1;0;0;0
47;5;5;0;7;-2;1;0;0;0;22;1;3;1;0;0;0
47;3;3;0;3;0;1;0;0;0;22;1;1;0;0;0;0
47;7;3;4;3;4;0;1;0;0;22;1;1;1;1;0;0
47;3;5;-2;5;-2;0;1;0;0;22;1;2;0;0;0;0
47;7;5;2;5;2;1;0;0;0;22;1;2;1;1;0;0
47;9;3;6;3;6;1;0;0;0;22;1;1;0;1;0;0
47;6;5;1;5;1;1;0;0;0;22;1;2;0;0;0;0
47;7;5;2;7;0;0;1;0;0;22;1;3;1;1;0;0
47;3;5;-2;7;-4;0;1;0;0;22;1;3;0;0;0;0
47;3;3;0;3;0;0;1;0;0;22;1;1;0;1;0;0
47;3;5;-2;5;-2;0;1;0;0;22;1;2;1;0;0;0
47;6;5;1;7;-1;1;0;0;0;22;1;3;0;0;0;0
47;8;5;3;7;1;1;0;0;0;22;1;3;0;1;0;0
47;3;3;0;3;0;0;1;0;0;22;1;1;0;0;0;0
47;5;5;0;5;0;1;0;0;0;22;1;2;1;0;0;0
47;5;5;0;5;0;0;1;0;0;22;1;2;1;1;0;0
47;8;5;3;7;1;1;0;0;0;22;1;3;1;1;0;0
48;3;3;0;3;0;1;0;0;0;24;1;1;1;0;0;0
48;2;3;-1;3;-1;0;1;0;0;24;1;1;1;0;0;0
48;9;5;4;5;4;1;0;0;0;24;1;2;0;1;0;0
48;8;5;3;7;1;0;1;0;0;24;1;3;0;1;0;0
48;9;3;6;3;6;1;0;0;0;24;1;1;1;1;0;0
48;7;5;2;5;2;0;1;0;0;24;1;2;0;1;0;0
48;8;5;3;7;1;1;0;0;0;24;1;3;1;0;0;0
48;5;5;0;7;-2;0;1;0;0;24;1;3;1;0;0;0
48;5;3;2;3;2;1;0;0;0;24;1;1;0;0;0;0
48;8;3;5;3;5;0;1;0;0;24;1;1;1;1;0;0
48;7;5;2;5;2;1;0;0;0;24;1;2;1;1;0;0
48;5;5;0;5;0;0;1;0;0;24;1;2;0;0;0;0
48;7;3;4;3;4;1;0;0;0;24;1;1;0;1;0;0
48;4;5;-1;5;-1;1;0;0;0;24;1;2;0;0;0;0
48;7;5;2;7;0;0;1;0;0;24;1;3;1;1;0;0
48;6;5;1;7;-1;0;1;0;0;24;1;3;0;0;0;0
48;8;3;5;3;5;0;1;0;0;24;1;1;0;1;0;0
48;4;5;-1;5;-1;0;1;0;0;24;1;2;1;0;0;0
48;7;5;2;7;0;1;0;0;0;24;1;3;0;0;0;0
48;10;5;5;7;3;1;0;0;0;24;1;3;0;1;0;0
48;1;3;-2;3;-2;0;1;0;0;24;1;1;0;0;0;0
48;3;5;-2;5;-2;1;0;0;0;24;1;2;1;0;0;0
48;7;5;2;5;2;0;1;0;0;24;1;2;1;1;0;0
48;10;5;5;7;3;1;0;0;0;24;1;3;1;1;0;0
49;5;3;2;3;2;1;0;0;0;24;0;1;1;0;0;0
49;3;3;0;3;0;0;1;0;0;24;0;1;1;0;0;0
49;7;5;2;5;2;1;0;0;0;24;0;2;0;1;0;0
49;8;5;3;7;1;0;1;0;0;24;0;3;0;1;0;0
49;6;3;3;3;3;1;0;0;0;24;0;1;1;1;0;0
49;8;5;3;5;3;0;1;0;0;24;0;2;0;1;0;0
49;7;5;2;7;0;0;1;0;0;24;0;3;1;0;0;0
49;8;5;3;7;1;1;0;0;0;24;0;3;1;0;0;0
49;6;3;3;3;3;0;1;0;0;24;0;1;1;1;0;0
49;5;3;2;3;2;1;0;0;0;24;0;1;0;0;0;0
49;5;5;0;5;0;0;1;0;0;24;0;2;0;0;0;0
49;8;5;3;5;3;1;0;0;0;24;0;2;1;1;0;0
49;6;3;3;3;3;1;0;0;0;24;0;1;0;1;0;0
49;6;5;1;5;1;1;0;0;0;24;0;2;0;0;0;0
49;9;5;4;7;2;0;1;0;0;24;0;3;1;1;0;0
49;6;5;1;7;-1;0;1;0;0;24;0;3;0;0;0;0
49;6;3;3;3;3;0;1;0;0;24;0;1;0;1;0;0
49;3;5;-2;5;-2;0;1;0;0;24;0;2;1;0;0;0
49;7;5;2;7;0;1;0;0;0;24;0;3;0;0;0;0
49;9;5;4;7;2;1;0;0;0;24;0;3;0;1;0;0
49;1;3;-2;3;-2;0;1;0;0;24;0;1;0;0;0;0
